Cage,Veg_Treatment,Pred_Treatment,Hour,Minute,Time,Animal,Width,Height,Perch,Beh,Observer
AP6,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,0,9,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,0,10,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,0,11,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,30,11.5,MEFE,10,13,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,12,0,12,MEFE,8,14,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,12,30,12.5,MEFE,8,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,13,0,13,MEFE,8,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,13,30,13.5,MEFE,8,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,14,0,14,MEFE,8,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,14,30,14.5,MEFE,3,12,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,15,0,15,MEFE,3,12,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,15,30,15.5,MEFE,6,16,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,16,0,16,MEFE,6,16,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,16,30,16.5,MEFE,6.5,16,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,17,0,17,MEFE,6.5,16,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,17,30,17.5,MEFE,5,15.5,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,18,0,18,MEFE,6.5,12,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,18,30,18.5,MEFE,4.5,14.5,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,19,0,19,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,0,9,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,0,10,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,0,11,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,30,11.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,12,0,12,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,13,0,13,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,13,30,13.5,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,14,0,14,MEFE,15,28,Mesh,Sitting,OJS
AP6,Artemisia,Predator,14,30,14.5,MEFE,15,28,Grass,Sitting,OJS
AP6,Artemisia,Predator,15,0,15,MEFE,15,28,Grass,Sitting,OJS
AP6,Artemisia,Predator,15,30,15.5,MEFE,15,28,Mesh,Sitting,OJS
AP6,Artemisia,Predator,16,0,16,MEFE,13,25,Grass,Sitting,OJS
AP6,Artemisia,Predator,16,30,16.5,MEFE,13,15,Grass,Sitting,OJS
AP6,Artemisia,Predator,17,0,17,MEFE,7.5,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,17,30,17.5,MEFE,5,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,18,0,18,MEFE,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,18,30,18.5,MEFE,7.5,15,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,19,0,19,MEFE,7.5,15.5,Artemisia,Sitting,OJS
AP6,Artemisia,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,8,0,8,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,0,9,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,0,10,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,0,11,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,11,30,11.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,12,0,12,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,12,30,12.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,13,0,13,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,13,30,13.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,14,0,14,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,14,30,14.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,15,0,15,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,15,30,15.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,16,0,16,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,16,30,16.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,17,0,17,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,17,30,17.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,18,0,18,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,18,30,18.5,PIMI,NA,NA,NA,NA,OJS
AP6,Artemisia,Predator,19,0,19,PIMI,NA,NA,NA,NA,OJS
SP7,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,0,8,MEFE,5.5,14,Solidago,Sitting,MM
SP7,Solidago,Predator,8,30,8.5,MEFE,5,14,Mesh,Sitting,MM
SP7,Solidago,Predator,9,0,9,MEFE,5,15,Mesh,Sitting,MM
SP7,Solidago,Predator,9,30,9.5,MEFE,5,15,Mesh,Sitting,MM
SP7,Solidago,Predator,10,0,10,MEFE,5,15,Mesh,Sitting,MM
SP7,Solidago,Predator,10,30,10.5,MEFE,4,17.5,Solidago,Sitting,MM
SP7,Solidago,Predator,11,0,11,MEFE,4,16,Solidago,Sitting,MM
SP7,Solidago,Predator,11,30,11.5,MEFE,4,16,Solidago,Sitting,MM
SP7,Solidago,Predator,12,0,12,MEFE,6,16.5,Mesh,Sitting,MM
SP7,Solidago,Predator,12,30,12.5,MEFE,6,16.5,Mesh,Sitting,MM
SP7,Solidago,Predator,13,0,13,MEFE,2,22,Mesh,Sitting,MM
SP7,Solidago,Predator,13,30,13.5,MEFE,3,21,Mesh,Sitting,MM
SP7,Solidago,Predator,14,0,14,MEFE,6,18,Mesh,Sitting,MM
SP7,Solidago,Predator,14,30,14.5,MEFE,6,18,Mesh,Sitting,MM
SP7,Solidago,Predator,15,0,15,MEFE,6,17.5,Mesh,Sitting,MM
SP7,Solidago,Predator,15,30,15.5,MEFE,6,17,Mesh,Sitting,MM
SP7,Solidago,Predator,16,0,16,MEFE,6,17,Mesh,Sitting,MM
SP7,Solidago,Predator,16,30,16.5,MEFE,6,13,Mesh,Sitting,MM
SP7,Solidago,Predator,17,0,17,MEFE,6,17,Mesh,Sitting,MM
SP7,Solidago,Predator,17,30,17.5,MEFE,4.5,18,Solidago,Sitting,MM
SP7,Solidago,Predator,18,0,18,MEFE,5,21,Solidago,Sitting,MM
SP7,Solidago,Predator,18,30,18.5,MEFE,5,19,Solidago,Sitting,MM
SP7,Solidago,Predator,19,0,19,MEFE,4,19,Solidago,Sitting,MM
SP7,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,30,8.5,MEFE,7.5,4,Solidago,Sitting,MM
SP7,Solidago,Predator,9,0,9,MEFE,8,5,Solidago,Sitting,MM
SP7,Solidago,Predator,9,30,9.5,MEFE,8,6,Grass,Sitting,MM
SP7,Solidago,Predator,10,0,10,MEFE,3.5,17.5,Solidago,Sitting,MM
SP7,Solidago,Predator,10,30,10.5,MEFE,7,7,Grass,Sitting,MM
SP7,Solidago,Predator,11,0,11,MEFE,7,6,Grass,Sitting,MM
SP7,Solidago,Predator,11,30,11.5,MEFE,7,6,Grass,Sitting,MM
SP7,Solidago,Predator,12,0,12,MEFE,7,7,Grass,Sitting,MM
SP7,Solidago,Predator,12,30,12.5,MEFE,2,21.5,Mesh,Sitting,MM
SP7,Solidago,Predator,13,0,13,MEFE,6,18.5,Mesh,Sitting,MM
SP7,Solidago,Predator,13,30,13.5,MEFE,6,18.5,Mesh,Sitting,MM
SP7,Solidago,Predator,14,0,14,MEFE,3,21,Mesh,Sitting,MM
SP7,Solidago,Predator,14,30,14.5,MEFE,6,13,Mesh,Sitting,MM
SP7,Solidago,Predator,15,0,15,MEFE,5,19,Solidago,Sitting,MM
SP7,Solidago,Predator,15,30,15.5,MEFE,4,20,Solidago,Sitting,MM
SP7,Solidago,Predator,16,0,16,MEFE,4.5,19,Solidago,Sitting,MM
SP7,Solidago,Predator,16,30,16.5,MEFE,4,18,Solidago,Sitting,MM
SP7,Solidago,Predator,17,0,17,MEFE,4,18,Solidago,Sitting,MM
SP7,Solidago,Predator,17,30,17.5,MEFE,5,22,Solidago,Sitting,MM
SP7,Solidago,Predator,18,0,18,MEFE,5,16.5,Solidago,Sitting,MM
SP7,Solidago,Predator,18,30,18.5,MEFE,6,20,Mesh,Sitting,MM
SP7,Solidago,Predator,19,0,19,MEFE,4,20,Solidago,Sitting,MM
SP7,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,9,0,9,MEFE,NA,NA,NA,NA,MM
SP7,Solidago,Predator,9,30,9.5,MEFE,7,18,Mesh,Sitting,MM
SP7,Solidago,Predator,10,0,10,MEFE,7.5,6,Grass,Sitting,MM
SP7,Solidago,Predator,10,30,10.5,MEFE,5,15,Mesh,Sitting,MM
SP7,Solidago,Predator,11,0,11,MEFE,5,15,Solidago,Sitting,MM
SP7,Solidago,Predator,11,30,11.5,MEFE,5,15,Mesh,Sitting,MM
SP7,Solidago,Predator,12,0,12,MEFE,3,20.5,Mesh,Sitting,MM
SP7,Solidago,Predator,12,30,12.5,MEFE,6.5,7,Grass,Sitting,MM
SP7,Solidago,Predator,13,0,13,MEFE,6,9,Grass,Sitting,MM
SP7,Solidago,Predator,13,30,13.5,MEFE,5,11,Grass,Sitting,MM
SP7,Solidago,Predator,14,0,14,MEFE,5,13,Mesh,Sitting,MM
SP7,Solidago,Predator,14,30,14.5,MEFE,4,19.5,Solidago,Sitting,MM
SP7,Solidago,Predator,15,0,15,MEFE,3,17,Solidago,Sitting,MM
SP7,Solidago,Predator,15,30,15.5,MEFE,4,16,Solidago,Sitting,MM
SP7,Solidago,Predator,16,0,16,MEFE,4,16,Solidago,Sitting,MM
SP7,Solidago,Predator,16,30,16.5,MEFE,4.5,18,Solidago,Sitting,MM
SP7,Solidago,Predator,17,0,17,MEFE,4,15,Solidago,Sitting,MM
SP7,Solidago,Predator,17,30,17.5,MEFE,5.5,17.5,Mesh,Sitting,MM
SP7,Solidago,Predator,18,0,18,MEFE,7,19,Mesh,Sitting,MM
SP7,Solidago,Predator,18,30,18.5,MEFE,6,16,Solidago,Sitting,MM
SP7,Solidago,Predator,19,0,19,MEFE,6,20,Mesh,Sitting,MM
SP7,Solidago,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,0,8,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,9,0,9,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,10,0,10,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,11,0,11,PIMI,NA,NA,NA,NA,MM
SP7,Solidago,Predator,11,30,11.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,12,0,12,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,12,30,12.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,13,0,13,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,13,30,13.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,14,0,14,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,14,30,14.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,15,0,15,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,15,30,15.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,16,0,16,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,16,30,16.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,17,0,17,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,17,30,17.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,18,0,18,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,18,30,18.5,PIMI,11,10,Solidago,Sitting,MM
SP7,Solidago,Predator,19,0,19,PIMI,11,10,Solidago,Sitting,MM
SP5,Solidago,Predator,7,30,7.5,MEFE,9.5,7,Grass,Sitting,MM
SP5,Solidago,Predator,8,0,8,MEFE,6,12,Grass,Sitting,MM
SP5,Solidago,Predator,8,30,8.5,MEFE,6.5,10,Grass,Sitting,MM
SP5,Solidago,Predator,9,0,9,MEFE,6,9,Grass,Sitting,MM
SP5,Solidago,Predator,9,30,9.5,MEFE,6,10,Grass,Sitting,MM
SP5,Solidago,Predator,10,0,10,MEFE,10,13,Grass,Sitting,MM
SP5,Solidago,Predator,10,30,10.5,MEFE,9,11.5,Grass,Sitting,MM
SP5,Solidago,Predator,11,0,11,MEFE,9,11,Grass,Sitting,MM
SP5,Solidago,Predator,11,30,11.5,MEFE,11,13,Grass,Sitting,MM
SP5,Solidago,Predator,12,0,12,MEFE,10,11,Grass,Sitting,MM
SP5,Solidago,Predator,12,30,12.5,MEFE,10,21.5,Mesh,Sitting,MM
SP5,Solidago,Predator,13,0,13,MEFE,10,7,Grass,Sitting,MM
SP5,Solidago,Predator,13,30,13.5,MEFE,8,13,Grass,Sitting,MM
SP5,Solidago,Predator,14,0,14,MEFE,8,26,Mesh,Sitting,MM
SP5,Solidago,Predator,14,30,14.5,MEFE,5,27,Mesh,Sitting,MM
SP5,Solidago,Predator,15,0,15,MEFE,5,27,Mesh,Sitting,MM
SP5,Solidago,Predator,15,30,15.5,MEFE,4,26,Mesh,Sitting,MM
SP5,Solidago,Predator,16,0,16,MEFE,5.5,26,Mesh,Sitting,MM
SP5,Solidago,Predator,16,30,16.5,MEFE,14,15.5,Mesh,Sitting,MM
SP5,Solidago,Predator,17,0,17,MEFE,5,26,Mesh,Sitting,MM
SP5,Solidago,Predator,17,30,17.5,MEFE,4.5,26,Mesh,Sitting,MM
SP5,Solidago,Predator,18,0,18,MEFE,13,30,Mesh,Sitting,MM
SP5,Solidago,Predator,18,30,18.5,MEFE,13,30,Mesh,Sitting,MM
SP5,Solidago,Predator,19,0,19,MEFE,5,27,Mesh,Sitting,MM
SP5,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,9,0,9,MEFE,10.5,12,Grass,Sitting,MM
SP5,Solidago,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,10,0,10,MEFE,9.5,12,Grass,Sitting,MM
SP5,Solidago,Predator,10,30,10.5,MEFE,10.5,12,Grass,Sitting,MM
SP5,Solidago,Predator,11,0,11,MEFE,10,12,Grass,Sitting,MM
SP5,Solidago,Predator,11,30,11.5,MEFE,12,8,Grass,Sitting,MM
SP5,Solidago,Predator,12,0,12,MEFE,10,13.5,Grass,Sitting,MM
SP5,Solidago,Predator,12,30,12.5,MEFE,10,14,Grass,Sitting,MM
SP5,Solidago,Predator,13,0,13,MEFE,8,12,Grass,Sitting,MM
SP5,Solidago,Predator,13,30,13.5,MEFE,13,11,Grass,Sitting,MM
SP5,Solidago,Predator,14,0,14,MEFE,8,13.5,Grass,Sitting,MM
SP5,Solidago,Predator,14,30,14.5,MEFE,13,10,Grass,Sitting,MM
SP5,Solidago,Predator,15,0,15,MEFE,7,8,Grass,Sitting,MM
SP5,Solidago,Predator,15,30,15.5,MEFE,12,10,Grass,Sitting,MM
SP5,Solidago,Predator,16,0,16,MEFE,12,9,Grass,Sitting,MM
SP5,Solidago,Predator,16,30,16.5,MEFE,4,26,Mesh,Sitting,MM
SP5,Solidago,Predator,17,0,17,MEFE,13.5,22,Mesh,Sitting,MM
SP5,Solidago,Predator,17,30,17.5,MEFE,8.5,11,Grass,Foraging,MM
SP5,Solidago,Predator,18,0,18,MEFE,10,13,Grass,Sitting,MM
SP5,Solidago,Predator,18,30,18.5,MEFE,5.5,27,Solidago,Foraging,MM
SP5,Solidago,Predator,19,0,19,MEFE,13,30,Mesh,Sitting,MM
SP5,Solidago,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,0,8,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,9,0,9,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,MM
SP5,Solidago,Predator,10,0,10,MEFE,10,8.5,Grass,Sitting,MM
SP5,Solidago,Predator,10,30,10.5,MEFE,8.5,13,Grass,Sitting,MM
SP5,Solidago,Predator,11,0,11,MEFE,11,8,Grass,Sitting,MM
SP5,Solidago,Predator,11,30,11.5,MEFE,10,12,Grass,Sitting,MM
SP5,Solidago,Predator,12,0,12,MEFE,7.5,11,Grass,Sitting,MM
SP5,Solidago,Predator,12,30,12.5,MEFE,11.5,8,Grass,Sitting,MM
SP5,Solidago,Predator,13,0,13,MEFE,13,11,Grass,Sitting,MM
SP5,Solidago,Predator,13,30,13.5,MEFE,8,25,Mesh,Sitting,MM
SP5,Solidago,Predator,14,0,14,MEFE,12,8,Solidago,Sitting,MM
SP5,Solidago,Predator,14,30,14.5,MEFE,10,10,Grass,Sitting,MM
SP5,Solidago,Predator,15,0,15,MEFE,13,10,Grass,Sitting,MM
SP5,Solidago,Predator,15,30,15.5,MEFE,12.5,8,Grass,Sitting,MM
SP5,Solidago,Predator,16,0,16,MEFE,10,9,Grass,Sitting,MM
SP5,Solidago,Predator,16,30,16.5,MEFE,11.5,9,Grass,Sitting,MM
SP5,Solidago,Predator,17,0,17,MEFE,9,11,Grass,Sitting,MM
SP5,Solidago,Predator,17,30,17.5,MEFE,13,28,Mesh,Sitting,MM
SP5,Solidago,Predator,18,0,18,MEFE,5,24,Solidago,Sitting,MM
SP5,Solidago,Predator,18,30,18.5,MEFE,10,13,Grass,Sitting,MM
SP5,Solidago,Predator,19,0,19,MEFE,13,20,Solidago,Foraging,MM
SP5,Solidago,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,0,8,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,9,0,9,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,10,0,10,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,11,0,11,PIMI,NA,NA,NA,NA,MM
SP5,Solidago,Predator,11,30,11.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,12,0,12,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,12,30,12.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,13,0,13,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,13,30,13.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,14,0,14,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,14,30,14.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,15,0,15,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,15,30,15.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,16,0,16,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,16,30,16.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,17,0,17,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,17,30,17.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,18,0,18,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,18,30,18.5,PIMI,3,18.5,Solidago,Sitting,MM
SP5,Solidago,Predator,19,0,19,PIMI,3,18.5,Solidago,Sitting,MM
AP3,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,MM
AP3,Artemisia,Predator,8,0,8,MEFE,3,20,Artemisia,Sitting,MM
AP3,Artemisia,Predator,8,30,8.5,MEFE,6,17,Mesh,Sitting,MM
AP3,Artemisia,Predator,9,0,9,MEFE,6,17,Mesh,Sitting,MM
AP3,Artemisia,Predator,9,30,9.5,MEFE,5,16.5,Mesh,Sitting,MM
